"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00133910","HOLSTEIN 5 NNW, IA US","2023-01-27","0.00",",,7,0700",,,"36",",,7","2",",,7"
"USC00133910","HOLSTEIN 5 NNW, IA US","2023-01-28",,,,,"36",",,7","12",",,7"
"USC00133910","HOLSTEIN 5 NNW, IA US","2023-01-29",,,,,"12",",,7","-9",",,7"
"USC00133910","HOLSTEIN 5 NNW, IA US","2023-01-30","0.00",",,7,0700",,,"2",",,7","-9",",,7"
"USC00133910","HOLSTEIN 5 NNW, IA US","2023-01-31","0.00",",,7,0700",,,"1",",,7","-10",",,7"
"USC00133910","HOLSTEIN 5 NNW, IA US","2023-02-01","0.00",",,7,0700",,,"14",",,7","-9",",,7"
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-01","0.00","T,,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-02","0.00",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-03","0.63",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-04","0.08",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-05","0.01",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-06","0.00",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-07","0.00",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-08","0.00",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-09","0.00",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-10","0.00",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-11","0.00",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-12","0.00",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-13","0.00",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-14","0.00",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-15","0.00",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-16","0.00","T,,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-17","0.30",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-18","0.00",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-19",,,,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-20","0.00",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-21","0.00",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-22","0.01",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-23","0.00",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-24","0.00",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-26",,,,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-27",,,,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-28","0.00",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-29","0.03",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-30","0.00",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-01-31","0.00",",,N",,,,,,
"US1IABT0011","MOUNT AUBURN 2.2 NNW, IA US","2023-02-01","0.00",",,N",,,,,,
"USC00131724","COLUMBIA, IA US","2023-01-01","0.00",",,H",,,,,,
"USC00131724","COLUMBIA, IA US","2023-01-02","0.00",",,H",,,,,,
"USC00131724","COLUMBIA, IA US","2023-01-03","0.20",",,H",,,,,,
"USC00131724","COLUMBIA, IA US","2023-01-04","0.00",",,H",,,,,,
"USC00131724","COLUMBIA, IA US","2023-01-06","0.00",",,H",,,,,,
"USC00131724","COLUMBIA, IA US","2023-01-07","0.00",",,H",,,,,,
"USC00131724","COLUMBIA, IA US","2023-01-08","0.00",",,H",,,,,,
"USC00131724","COLUMBIA, IA US","2023-01-09","0.00",",,H",,,,,,
"USC00131724","COLUMBIA, IA US","2023-01-10","0.00",",,H",,,,,,
"USC00131724","COLUMBIA, IA US","2023-01-11","0.00",",,H",,,,,,
"USC00131724","COLUMBIA, IA US","2023-01-13","0.00",",,H",,,,,,
"USC00131724","COLUMBIA, IA US","2023-01-14","0.00",",,H",,,,,,
"USC00131724","COLUMBIA, IA US","2023-01-15","0.00",",,H",,,,,,
"USC00131724","COLUMBIA, IA US","2023-01-17","0.10",",,H",,,,,,
"USC00131724","COLUMBIA, IA US","2023-01-18","0.00",",,H",,,,,,
"USC00131724","COLUMBIA, IA US","2023-01-19","0.60",",,H",,,,,,
"USC00131724","COLUMBIA, IA US","2023-01-21","0.00",",,H",,,,,,
"USC00131724","COLUMBIA, IA US","2023-01-22","0.20",",,H",,,,,,
"USC00131724","COLUMBIA, IA US","2023-01-24","0.00",",,H",,,,,,
"USC00131724","COLUMBIA, IA US","2023-01-26","0.00",",,H",,,,,,
"USC00131724","COLUMBIA, IA US","2023-01-27","0.00",",,H",,,,,,
"USC00131724","COLUMBIA, IA US","2023-01-28","0.00",",,H",,,,,,
"USC00131724","COLUMBIA, IA US","2023-01-31","0.00",",,H",,,,,,
"US1IADB0021","RICKARDSVILLE 0.2 W, IA US","2023-01-03","1.22",",,N",,,,,,
"US1IADB0021","RICKARDSVILLE 0.2 W, IA US","2023-01-04","0.01",",,N",,,,,,
"US1IADB0021","RICKARDSVILLE 0.2 W, IA US","2023-01-10","0.00",",,N",,,,,,
"US1IADB0021","RICKARDSVILLE 0.2 W, IA US","2023-01-19",,,,,,,,
"US1IADB0021","RICKARDSVILLE 0.2 W, IA US","2023-01-22",,,,,,,,
"US1IADB0021","RICKARDSVILLE 0.2 W, IA US","2023-01-26",,,,,,,,
"US1IADB0021","RICKARDSVILLE 0.2 W, IA US","2023-01-29",,,,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-01","0.00",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-02","0.00",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-03","1.02",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-04","0.00",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-05","0.01",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-06","0.00",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-07","0.00",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-08","0.00",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-09","0.00",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-10","0.00",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-11","0.00",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-12","0.00",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-13","0.00",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-14","0.00",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-15","0.00",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-16","0.04",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-17","0.00","T,,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-18","0.00",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-19","0.74",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-20","0.00","T,,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-21","0.00",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-22","0.28",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-23","0.00",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-24","0.00",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-25","0.11",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-26","0.00","T,,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-27","0.00",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-28","0.00","T,,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-29","0.00","T,,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-30","0.00",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-01-31","0.00",",,7,0800",,,,,,
"USC00130753","BLOOMFIELD, IA US","2023-02-01","0.00",",,7,0800",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-01","0.01",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-02","0.00",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-03","0.53",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-04","0.05",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-05","0.05",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-06","0.00","T,,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-07","0.00",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-08","0.00",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-09","0.00",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-10","0.00",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-11","0.00",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-12","0.00",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-13","0.00",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-14","0.00",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-15","0.00",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-16","0.08",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-17","0.52",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-18","0.00",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-19","0.38",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-20","0.00","T,,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-21","0.00",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-22","0.08",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-23","0.00",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-24","0.00",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-25","0.03",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-26","0.04",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-27","0.00","T,,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-28","0.01",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-29","0.06",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-30","0.00",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-01-31","0.00",",,N",,,,,,
"US1IABT0012","FAIRFAX 4.0 NW, IA US","2023-02-01","0.00",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-01","0.00",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-02","0.00",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-03","1.24",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-04","0.00","T,,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-05","0.00",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-06","0.00",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-07","0.00",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-08","0.00",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-09","0.00",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-10","0.00",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-11","0.00",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-12","0.00",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-13","0.00",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-14","0.00",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-15","0.00",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-16","0.00","T,,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-17","0.00",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-18","0.00",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-19","0.58",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-20","0.00","T,,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-24","0.00",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-25","0.00",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-26","0.00",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-27","0.00",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-28","0.00",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-29","0.00","T,,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-30","0.00",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-01-31","0.00",",,N",,,,,,
"US1IAPG0003","COLLEGE SPRINGS 0.3 NNW, IA US","2023-02-01","0.00",",,N",,,,,,
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-01","0.00",",,7,0800",,,"42",",,7","26",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-02","0.00",",,7,0800",,,"39",",,7","28",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-03","0.69",",,7,0800",,,"34",",,7","30",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-04","0.12",",,7,0800",,,"34",",,7","23",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-05","0.03",",,7,0800",,,"25",",,7","21",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-06","0.00",",,7,0800",,,"26",",,7","10",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-07","0.00",",,7,0800",,,"28",",,7","3",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-08","0.00",",,7,0800",,,"21",",,7","3",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-09","0.00",",,7,0800",,,"35",",,7","9",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-10","0.00",",,7,0800",,,"42",",,7","19",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-11","0.00",",,7,0800",,,"36",",,7","20",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-12","0.00",",,7,0800",,,"29",",,7","20",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-13","0.00",",,7,0800",,,"23",",,7","12",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-14","0.00",",,7,0800",,,"25",",,7","12",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-15","0.00",",,7,0800",,,"38",",,7","25",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-16","0.25",",,7,0800",,,"43",",,7","32",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-17","0.40",",,7,0800",,,"40",",,7","27",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-18","0.00",",,7,0800",,,"31",",,7","24",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-19","0.72",",,7,0800",,,"31",",,7","26",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-20","0.00",",,7,0800",,,"27",",,7","18",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-21","0.00",",,7,0800",,,"27",",,7","14",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-22","0.00",",,7,0800",,,"24",",,7","7",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-23","0.00","T,,7,0800",,,"16",",,7","7",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-24","0.00",",,7,0800",,,"30",",,7","7",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-25","0.00",",,7,0800",,,"34",",,7","13",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-26","0.00","T,,7,0800",,,"24",",,7","0",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-27","0.00","T,,7,0800",,,"37",",,7","2",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-28","0.15",",,7,0800",,,"29",",,7","11",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-29","0.09",",,7,0800",,,"11",",,7","-8",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-30","0.00",",,7,0800",,,"3",",,7","-7",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-01-31","0.00",",,7,0800",,,"3",",,7","-16",",,7"
"USC00130512","BATTLE CREEK 3 NE, IA US","2023-02-01","0.00",",,7,0800",,,"16",",,7","-9",",,7"
"USC00131962","CRESTON 2 SW, IA US","2023-01-02",,,,,"46",",,7","20",",,7"
"USC00131962","CRESTON 2 SW, IA US","2023-01-03","0.78",",,7,0700",,,"40",",,7","32",",,7"
"USC00131962","CRESTON 2 SW, IA US","2023-01-04","0.01",",,7,0700",,,"38",",,7","25",",,7"
"USC00131962","CRESTON 2 SW, IA US","2023-01-05","0.02",",,7,0700",,,"30",",,7","24",",,7"
"USC00131962","CRESTON 2 SW, IA US","2023-01-06","0.00",",,7,0700",,,"29",",,7","18",",,7"
"USC00131962","CRESTON 2 SW, IA US","2023-01-09",,,,,"40",",,7","10",",,7"
"USC00131962","CRESTON 2 SW, IA US","2023-01-10","0.00",",,7,0700",,,"49",",,7","24",",,7"
"USC00131962","CRESTON 2 SW, IA US","2023-01-11","0.00",",,7,0700",,,"47",",,7","22",",,7"
"USC00131962","CRESTON 2 SW, IA US","2023-01-12","0.00",",,7,0700",,,"40",",,7","25",",,7"
"USC00131962","CRESTON 2 SW, IA US","2023-01-13","0.00",",,7,0700",,,"26",",,7","14",",,7"
"USC00131962","CRESTON 2 SW, IA US","2023-01-16",,,,,"47",",,7","14",",,7"
"USC00131962","CRESTON 2 SW, IA US","2023-01-17","0.00",",,7,0700",,,"50",",,7","31",",,7"
"USC00131962","CRESTON 2 SW, IA US","2023-01-18","0.00",",,7,0700",,,"38",",,7","28",",,7"
"USC00131962","CRESTON 2 SW, IA US","2023-01-19","0.62",",,7,0700",,,"33",",,7","29",",,7"
"USC00131962","CRESTON 2 SW, IA US","2023-01-20","0.00","T,,7,0700",,,"31",",,7","22",",,7"
"USC00131962","CRESTON 2 SW, IA US","2023-01-23",,,,,"30",",,7","13",",,7"
"USC00131962","CRESTON 2 SW, IA US","2023-01-24","0.00",",,7,0700",,,"31",",,7","14",",,7"
"USC00131962","CRESTON 2 SW, IA US","2023-01-25","0.00",",,7,0700",,,"34",",,7","19",",,7"
"USC00131962","CRESTON 2 SW, IA US","2023-01-26","0.00",",,7,0700",,,"27",",,7","3",",,7"
"USC00131962","CRESTON 2 SW, IA US","2023-01-27","0.00","T,,7,0700",,,"33",",,7","3",",,7"
"USC00131962","CRESTON 2 SW, IA US","2023-01-30",,,,,"37",",S,7","-1",",,7"
"USC00131962","CRESTON 2 SW, IA US","2023-01-31","0.00",",,7,0700",,,"9",",,7","-4",",,7"
"USC00131962","CRESTON 2 SW, IA US","2023-02-01","0.00",",,7,0700",,,"22",",,7","0",",,7"
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-01","0.05",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-02","0.00",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-03","0.77",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-04","0.18",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-05","0.04",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-06","0.00","T,,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-07","0.00","T,,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-08","0.00",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-09","0.00","T,,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-10","0.00",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-11","0.00",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-12","0.00",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-13","0.00","T,,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-14","0.00",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-15","0.00",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-16","0.30",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-17","1.04",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-19","0.37",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-20","0.02",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-21","0.00","T,,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-22","0.09",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-23","0.01",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-24","0.00",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-25","0.04",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-26","0.10",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-27","0.03",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-28","0.03",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-29","0.29",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-30","0.00",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-01-31","0.00",",,N",,,,,,
"US1IADB0027","DUBUQUE 1.4 WNW, IA US","2023-02-01","0.00",",,N",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-01","0.00",",,7,0800",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-02","0.05",",,7,0800",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-03","0.00",",,7,0800",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-04","0.00",",,7,0800",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-05","0.00",",,7,0800",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-06","0.04",",,7,0800",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-07","0.00",",,7,0800",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-08","0.00",",,7,0800",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-09","0.00",",,7,0800",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-10","0.00",",,7,0800",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-11","0.00",",,7,0800",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-12","0.00",",,7,0800",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-13","0.00",",,7,0800",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-14","0.00",",,7,0800",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-15","0.00",",,7,0800",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-16","0.00",",,7,0800",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-17","0.00",",,7,0800",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-18","0.00",",,7,0800",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-19","0.17",",,7,0800",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-20","0.00",",,7,0800",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-21","0.00",",,7,0800",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-22","0.00",",,7,0800",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-23","0.00",",,7,0800",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-24","0.00",",,7,0800",,,,,,
"USC00517209","PAAUHAU MAUKA 217.2, HI US","2023-01-25","0.00",",,7,0800",,,,,,
